PDG	Ctau	CtauScaleFactor	EfficiencyOverAcceptance	StatError	RelativeStatError	PuUpEffic	PuDownEffic	TruncEffic	StatError	PuUpTruncEffic	PuDownTrunEffic	EfficiencyNeg	StatError	RelativeStatError	TrunEfficNeg	StatError
6002113	1.04e+03	8		0.1616		0.028052		0.173594		0.155500		0.167886		0.1616		0.028052		0.155600		0.167768		0		0.000000		-1.000000		0		0.000000
6002113	1.3e+03	10		0.1614		0.028074		0.173895		0.155361		0.167725		0.1614		0.028074		0.155460		0.167614		0		0.000000		-1.000000		0		0.000000
6002113	2.6e+03	20		0.1611		0.028120		0.174526		0.155078		0.167399		0.1611		0.028120		0.155175		0.167300		0		0.000000		-1.000000		0		0.000000
6002113	5.2e+03	40		0.161		0.028146		0.174858		0.154935		0.167235		0.1610		0.028146		0.155030		0.167141		0		0.000000		-1.000000		0		0.000000
6002113	7.8e+03	60		0.1609		0.028155		0.174971		0.154887		0.167179		0.1609		0.028155		0.154982		0.167088		0		0.000000		-1.000000		0		0.000000
6002113	1.04e+04	80		0.1609		0.028159		0.175027		0.154863		0.167152		0.1609		0.028159		0.154958		0.167062		0		0.000000		-1.000000		0		0.000000
6002113	1.3e+04	1e+02		0.1609		0.028162		0.175062		0.154848		0.167135		0.1609		0.028162		0.154943		0.167046		0		0.000000		-1.000000		0		0.000000
6003113	13	0.01		0.2583		0.173623		0.672295		0.254724		0.262369		0.2583		0.173623		0.264647		0.247827		0		0.000000		-1.000000		0		0.000000
6003113	26	0.02		0.2397		0.122001		0.508955		0.240017		0.241750		0.2397		0.122001		0.244357		0.229027		0		0.000000		-1.000000		0		0.000000
6003113	52	0.04		0.229		0.097540		0.425955		0.230173		0.230670		0.2290		0.097540		0.228038		0.224052		0		0.000000		-1.000000		0		0.000000
6003113	78	0.06		0.2211		0.090262		0.408320		0.222504		0.222376		0.2211		0.090262		0.217987		0.218942		0		0.000000		-1.000000		0		0.000000
6003113	104	0.08		0.2155		0.086823		0.402838		0.217106		0.216593		0.2155		0.086823		0.211528		0.214856		0		0.000000		-1.000000		0		0.000000
6003113	130	0.1		0.2116		0.084826		0.400842		0.213275		0.212509		0.2116		0.084826		0.207134		0.211788		0		0.000000		-1.000000		0		0.000000
6003113	260	0.2		0.2024		0.080977		0.400149		0.204172		0.202865		0.2024		0.080977		0.197124		0.204088		0		0.000000		-1.000000		0		0.000000
6003113	520	0.4		0.197		0.079118		0.401600		0.198878		0.197290		0.1970		0.079118		0.191507		0.199405		0		0.000000		-1.000000		0		0.000000
6003113	780	0.6		0.1951		0.078506		0.402365		0.197004		0.195322		0.1951		0.078506		0.189546		0.197717		0		0.000000		-1.000000		0		0.000000
6003113	1.04e+03	0.8		0.1941		0.078202		0.402802		0.196047		0.194318		0.1941		0.078202		0.188550		0.196849		0		0.000000		-1.000000		0		0.000000
6003113	1.3e+03	1		0.1936		0.078019		0.403081		0.195466		0.193708		0.1936		0.078019		0.187946		0.196321		0		0.000000		-1.000000		0		0.000000
6003113	2.6e+03	2		0.1924		0.077655		0.403679		0.194289		0.192476		0.1924		0.077655		0.186729		0.195248		0		0.000000		-1.000000		0		0.000000
6003113	5.2e+03	4		0.1918		0.077473		0.403997		0.193694		0.191852		0.1918		0.077473		0.186114		0.194703		0		0.000000		-1.000000		0		0.000000
6003113	7.8e+03	6		0.1916		0.077413		0.404106		0.193495		0.191644		0.1916		0.077413		0.185909		0.194520		0		0.000000		-1.000000		0		0.000000
6003113	1.04e+04	8		0.1915		0.077383		0.404161		0.193395		0.191539		0.1915		0.077383		0.185806		0.194428		0		0.000000		-1.000000		0		0.000000
6003113	1.3e+04	10		0.1914		0.077365		0.404194		0.193335		0.191476		0.1914		0.077365		0.185744		0.194373		0		0.000000		-1.000000		0		0.000000
6003113	2.6e+04	20		0.1913		0.077328		0.404261		0.193214		0.191350		0.1913		0.077328		0.185620		0.194262		0		0.000000		-1.000000		0		0.000000
6003113	5.2e+04	40		0.1912		0.077310		0.404295		0.193154		0.191287		0.1912		0.077310		0.185558		0.194207		0		0.000000		-1.000000		0		0.000000
6003113	7.8e+04	60		0.1912		0.077304		0.404306		0.193134		0.191266		0.1912		0.077304		0.185537		0.194189		0		0.000000		-1.000000		0		0.000000
6003113	1.04e+05	80		0.1912		0.077301		0.404312		0.193124		0.191256		0.1912		0.077301		0.185527		0.194180		0		0.000000		-1.000000		0		0.000000
6003113	1.3e+05	1e+02		0.1912		0.077299		0.404315		0.193118		0.191250		0.1912		0.077299		0.185521		0.194174		0		0.000000		-1.000000		0		0.000000
