PDG	Ctau	CtauScaleFactor	EfficiencyOverAcceptance	StatError	RelativeStatError	PuUpEffic	PuDownEffic	TruncEffic	StatError	EfficiencyNeg	StatError	RelativeStatError	TrunEfficNeg	StatError
6002113	4000	40		0.3377		0.008790		0.026031		0.333085		0.344072		0.3377		0.008790		0		-1.000000		-1.000000		0		-1.000000
6002113	6000	60		0.3365		0.008831		0.026247		0.331919		0.342842		0.3365		0.008831		0		-1.000000		-1.000000		0		-1.000000
6002113	8000	80		0.3359		0.008853		0.026357		0.331334		0.342224		0.3359		0.008853		0		-1.000000		-1.000000		0		-1.000000
6002113	10000	1e+02		0.3355		0.008866		0.026424		0.330982		0.341853		0.3355		0.008866		0		-1.000000		-1.000000		0		-1.000000
6003113	10	0.01		0.6078		0.047143		0.077569		0.617033		0.596813		0.6078		0.047143		0		-1.000000		-1.000000		0		-1.000000
6003113	20	0.02		0.5518		0.034438		0.062416		0.557710		0.544947		0.5518		0.034438		0		-1.000000		-1.000000		0		-1.000000
6003113	40	0.04		0.4914		0.024961		0.050793		0.493595		0.488901		0.4914		0.024961		0		-1.000000		-1.000000		0		-1.000000
6003113	60	0.06		0.4553		0.021250		0.046668		0.455984		0.454598		0.4553		0.021250		0		-1.000000		-1.000000		0		-1.000000
6003113	80	0.08		0.4314		0.019432		0.045043		0.431369		0.431496		0.4314		0.019432		0		-1.000000		-1.000000		0		-1.000000
6003113	100	0.1		0.4144		0.018394		0.044385		0.414033		0.414959		0.4144		0.018394		0		-1.000000		-1.000000		0		-1.000000
6003113	200	0.2		0.372		0.016488		0.044319		0.371117		0.373272		0.3720		0.016488		0		-1.000000		-1.000000		0		-1.000000
6003113	400	0.4		0.3439		0.015582		0.045314		0.342822		0.345348		0.3439		0.015582		0		-1.000000		-1.000000		0		-1.000000
6003113	600	0.6		0.3323		0.015257		0.045917		0.331224		0.333823		0.3323		0.015257		0		-1.000000		-1.000000		0		-1.000000
6003113	800	0.8		0.3257		0.015083		0.046310		0.324628		0.327251		0.3257		0.015083		0		-1.000000		-1.000000		0		-1.000000
6003113	1000	1		0.3213		0.014973		0.046595		0.320282		0.322914		0.3213		0.014973		0		-1.000000		-1.000000		0		-1.000000
6003113	2000	2		0.3113		0.014754		0.047395		0.310234		0.312867		0.3113		0.014754		0		-1.000000		-1.000000		0		-1.000000
6003113	4000	4		0.3052		0.014671		0.048069		0.304163		0.306785		0.3052		0.014671		0		-1.000000		-1.000000		0		-1.000000
6003113	6000	6		0.303		0.014658		0.048384		0.301912		0.304527		0.3030		0.014658		0		-1.000000		-1.000000		0		-1.000000
6003113	8000	8		0.3018		0.014657		0.048568		0.300734		0.303346		0.3018		0.014657		0		-1.000000		-1.000000		0		-1.000000
6003113	10000	10		0.3011		0.014657		0.048687		0.300010		0.302620		0.3011		0.014657		0		-1.000000		-1.000000		0		-1.000000
6003113	20000	20		0.2996		0.014664		0.048952		0.298520		0.301124		0.2996		0.014664		0		-1.000000		-1.000000		0		-1.000000
6003113	40000	40		0.2988		0.014670		0.049099		0.297752		0.300353		0.2988		0.014670		0		-1.000000		-1.000000		0		-1.000000
6003113	60000	60		0.2985		0.014673		0.049150		0.297492		0.300093		0.2985		0.014673		0		-1.000000		-1.000000		0		-1.000000
6003113	80000	80		0.2984		0.014674		0.049176		0.297362		0.299962		0.2984		0.014674		0		-1.000000		-1.000000		0		-1.000000
6003113	1e+05	1e+02		0.2983		0.014675		0.049192		0.297283		0.299883		0.2983		0.014675		0		-1.000000		-1.000000		0		-1.000000
